282.969, 130.834, 7.732,  7.976 False
282.711, 130.841, 7.761,  8.009 False
282.451, 130.844, 7.786,  8.042 False
282.191, 130.849, 7.815,  8.075 False
281.930, 130.855, 7.843,  8.108 False
281.668, 130.861, 7.871,  8.141 False
281.405, 130.865, 7.895,  8.174 False
281.141, 130.868, 7.924,  8.207 False
280.876, 130.869, 7.951,  8.240 False
280.611, 130.872, 7.979,  8.273 False
280.344, 130.872, 8.005,  8.306 False
280.077, 130.873, 8.034,  8.339 False
279.808, 130.872, 8.060,  8.372 False
279.539, 130.873, 8.088,  8.405 False
279.269, 130.870, 8.112,  8.438 False
278.998, 130.867, 8.141,  8.471 False
278.726, 130.862, 8.167,  8.504 False
278.453, 130.859, 8.194,  8.537 False
278.179, 130.853, 8.217,  8.570 False
277.905, 130.849, 8.241,  8.603 False
277.630, 130.841, 8.261,  8.636 False
277.354, 130.835, 8.280,  8.669 False
277.078, 130.827, 8.295,  8.702 False
276.801, 130.819, 8.309,  8.735 False
276.524, 130.809, 8.318,  8.768 False
276.247, 130.801, 8.326,  8.801 False
275.970, 130.790, 8.330,  8.834 False
275.692, 130.780, 8.333,  8.867 False
275.415, 130.768, 8.333,  8.900 False
275.138, 130.758, 8.332,  8.933 False
274.860, 130.745, 8.329,  8.966 False
274.583, 130.734, 8.325,  8.999 False
274.306, 130.721, 8.319,  9.032 False
274.030, 130.708, 8.313,  9.065 False
273.753, 130.694, 8.306,  9.098 False
273.477, 130.681, 8.300,  9.131 False
273.201, 130.667, 8.293,  9.164 False
272.925, 130.653, 8.287,  9.197 False
272.650, 130.638, 8.281,  9.230 False
272.374, 130.623, 8.277,  9.263 False
272.099, 130.608, 8.272,  9.296 False
271.824, 130.593, 8.269,  9.329 False
271.549, 130.578, 8.267,  9.362 False
271.273, 130.563, 8.265,  9.395 False
270.999, 130.547, 8.264,  9.428 False
270.723, 130.531, 8.264,  9.461 False
270.448, 130.515, 8.264,  9.494 False
270.173, 130.499, 8.265,  9.527 False
269.898, 130.483, 8.266,  9.560 False
269.623, 130.467, 8.268,  9.593 False
269.348, 130.450, 8.270,  9.626 False
269.073, 130.433, 8.272,  9.659 False
268.798, 130.417, 8.274,  9.692 False
268.522, 130.401, 8.277,  9.725 False
268.247, 130.384, 8.279,  9.758 False
267.971, 130.367, 8.281,  9.791 False
267.696, 130.351, 8.283,  9.824 False
267.420, 130.334, 8.284,  9.857 False
267.144, 130.318, 8.286,  9.890 False
266.868, 130.301, 8.287,  9.923 False
266.593, 130.285, 8.288,  9.956 False
266.317, 130.268, 8.288,  9.989 False
266.041, 130.252, 8.289, 10.022 False
265.765, 130.235, 8.289, 10.055 False
265.490, 130.219, 8.289, 10.088 False
265.214, 130.203, 8.289, 10.121 False
264.938, 130.187, 8.288, 10.154 False
264.662, 130.171, 8.288, 10.187 False
264.386, 130.155, 8.288, 10.220 False
